"uuid","author","published","country","shares","type"
"d0207f251849e630361b9be6690124b4e7489aed","Jason Easley","2016-10-27T03:48:57.025+03:00","US",0,"bias"
"dba3cf720798073f7f15af0c29f04d9b5358f378","Sean Colarossi","2016-10-27T04:30:13.423+03:00","US",0,"bias"
"49d72b51e6d4e0943c9c4cfbc2b9003136fd700a","Sean Colarossi","2016-10-27T05:09:10.503+03:00","US",487,"bias"
"6d75d520a4e3b6cb8fb4b53777ecd47a1c323b3f","Jason Easley","2016-10-27T06:00:16.682+03:00","US",0,"bias"
"5b8e35a050833b5ebd76d89560e3e94b3c2347dc","Hrafnkell Haraldsson","2016-10-27T15:01:20.223+03:00","US",0,"bias"
"3346885f1c3226312c3e92e5a59bee8d3bcfa967","Rmuse","2016-10-27T17:45:32.062+03:00","US",166,"bias"
"b27b9e179692d4728efa3a7e483dfe959f3c701c","Jason Easley","2016-10-27T18:37:48.144+03:00","US",0,"bias"
"eb19eaa26085d58b314fbcc61d4afc4793ee268d","Jason Easley","2016-10-27T19:28:10.046+03:00","US",0,"bias"
"e5b15492ee62369afc1bad4e382c6ca162441ccb","Sarah Jones","2016-10-27T19:49:04.331+03:00","US",688,"bias"
"10fe3b48af2745d753f3bcedd05aa0e1b12b0e93","Sarah Jones","2016-10-27T20:50:29.628+03:00","US",0,"bias"
"fa4227e2230991bc7516cef837f22391b49e36a6","Jason Easley","2016-10-27T21:26:32.669+03:00","US",0,"bias"
"cc17bfe2da3fe9a48614ea647e1ea808a4dfe733","Jason Easley","2016-10-27T22:20:28.975+03:00","US",0,"bias"
"a4af4b33d43fcced5f80c630d0a6cc7e8260f772","Jason Easley","2016-10-28T00:33:09.717+03:00","US",0,"bias"
"9cf3e96521524b33c7d3642d96586c92402e90c9","Jason Easley","2016-10-28T00:42:59.906+03:00","US",0,"bias"
"310863e1be55eab3b50b1ef168476be61902a6d7","Sean Colarossi","2016-10-28T02:50:17.547+03:00","US",0,"bias"
"08d28db15259575f485afb2f5b4ac2752fb94dc6","Jason Easley","2016-10-28T02:50:18.388+03:00","US",0,"bias"
"156b92da07eb5eb2f164ad3dd92231b7ec84d0d9","Hrafnkell Haraldsson","2016-10-28T02:50:20.172+03:00","US",604,"bias"
"9fcbad99f3257915489a95a4223de6477eca4ffd","Jason Easley","2016-10-28T03:20:33.086+03:00","US",0,"bias"
"d50c28a22d4c46b7a109c161b4f5c30472ebb6e5","Sean Colarossi","2016-10-28T03:38:58.744+03:00","US",764,"bias"
"25f493a7c1c6d5b9c784b0863f705bffaacd5475","Sean Colarossi","2016-10-28T04:10:02.350+03:00","US",388,"bias"
"867e2d44d036f442e19c523c119c89ecd05837bc","Sean Colarossi","2016-10-28T05:12:12.375+03:00","US",0,"bias"
"920afe16a0fa5a25486401c722e308868bd87f48","Hrafnkell Haraldsson","2016-10-28T16:28:39.022+03:00","US",352,"bias"
"c70b10e61a8c23a1613a5a64f55a9533e047d95f","Hrafnkell Haraldsson","2016-10-28T16:28:39.960+03:00","US",0,"bias"
"1695c9321fd46dd5d50c192bcee28c28f28deab7","Jason Easley","2016-10-28T18:10:27.176+03:00","US",0,"bias"
"c01e0b28c7077998468044b50ed570b23a8f88e7","Jason Easley","2016-10-28T18:10:28.433+03:00","US",0,"bias"
"9faef130560f379c7d5a1bae0612f0f7e4f2015a","Jason Easley","2016-10-28T20:53:11.791+03:00","US",0,"bias"
"392cb3f157617934923caa91883e5b919a34670a","Jason Easley","2016-10-28T20:53:13.796+03:00","US",0,"bias"
"ef64f38e33985f54543ad46a3db8ec3993453058","Jason Easley","2016-10-28T20:53:16.992+03:00","US",0,"bias"
"38ac5c405859e639586dc31124874d2ac3c6087a","Jason Easley","2016-10-28T20:53:25.708+03:00","US",0,"bias"
"cf71857ce8c496d4749c7665e2fe009c375fb608","Sarah Jones","2016-10-28T20:53:25.711+03:00","US",949,"bias"
"9f9d60ba6dd80b43a38f322b6e034f48ada35bf2","Jason Easley","2016-10-28T22:03:39.478+03:00","US",0,"bias"
"2f6173c8a514917ed453b9023bcf8d4f4fc6e979","Sarah Jones","2016-10-28T22:03:40.113+03:00","US",0,"bias"
"022f4595c757abca0a15d3775b005f4c95c364a2","Jason Easley","2016-10-28T22:03:41.265+03:00","US",0,"bias"
"fcafe0a2876517e9f439c6bb0c4139740fdd893f","Jason Easley","2016-10-28T22:49:01.981+03:00","US",0,"bias"
"492741e19db0f1a789b243965e8fcb2221fe9c15","Sarah Jones","2016-10-29T03:41:06.368+03:00","US",0,"bias"
"054368a77697b50844112365642e3365729f6148","Sarah Jones","2016-10-29T03:41:08.721+03:00","US",0,"bias"
"c8242069494bb5e262b642c57d28eca52c4966a5","Jason Easley","2016-10-29T03:41:08.886+03:00","US",0,"bias"
"ef874f23fc8285ab3a0428b8c09b006e169c78bb","Jason Easley","2016-10-29T03:41:10.067+03:00","US",0,"bias"
"fedf62fa1250ce475b1d9904ee315fa65eaec17c","Sarah Jones","2016-10-29T04:08:21.454+03:00","US",0,"bias"
"7828c6d17620e93a71d798fef7a93875ebe34854","Sarah Jones","2016-10-29T08:03:51.739+03:00","US",0,"bias"
"a6042c93c89a4b27a4f1b358e0cbbd8dacb0da64","Headly Westerfield","2016-10-29T08:03:51.744+03:00","US",152,"bias"
"2a892df9d2621e4f2db0b4449541e3f30cf9625b","Hrafnkell Haraldsson","2016-10-29T16:02:00.803+03:00","US",873,"bias"
"948e705160436f03c1f35db7e45bacd8780a83de","Sarah Jones","2016-10-29T21:05:46.127+03:00","US",0,"bias"
"d9f1423124e55d6e00e57028b665ad9d37fba91d","Jason Easley","2016-10-29T21:05:46.158+03:00","US",0,"bias"
"89b3e2d4170d2a3c86dc4fa95a4aa00667eb06f8","Sarah Jones","2016-10-29T21:05:47.777+03:00","US",0,"bias"
"efcfd1510d71df71233c85eea13d9ddba7dbc3df","Jason Easley","2016-10-29T21:05:48.090+03:00","US",0,"bias"
"b054ceb84bde5b92f2ace65ac1fe231a64b8528d","Jason Easley","2016-10-29T21:05:49.223+03:00","US",0,"bias"
"623c13fe3e7df70a5731097139ad7e8ea10d02b9","Jason Easley","2016-10-29T22:04:29.785+03:00","US",0,"bias"
"644db362a08d83d3518d2769095d10aad0d40d2b","Rmuse","2016-10-29T22:54:59.504+03:00","US",0,"bias"
"b4c8763f22bb0752b233553348783ca025791bac","Hrafnkell Haraldsson","2016-10-29T23:17:00.600+03:00","US",0,"bias"
"07272632351c0de9953fa0bd42d550321f808454","Rmuse","2016-10-30T02:03:36.590+02:00","US",699,"bias"
"e0a849b564ff348d1b0fa6cffa66b6926c89751c","Reuters","2016-10-30T02:03:36.703+02:00","US",788,"bias"
"7a9ffd4f7332a7671a46dbd5ce95ace264ff8eca","Reuters","2016-10-30T02:03:36.775+02:00","US",980,"bias"
"f8f6493540f664f0fafd7dcf8a12e76e609273b3","Reuters","2016-10-30T02:03:36.786+02:00","US",0,"bias"
"c6325c257769fb208970ec07ba97d9d722b8f349","Hrafnkell Haraldsson","2016-10-30T02:03:36.811+02:00","US",0,"bias"
"64cbc7cf432ecbd6974860edd75fe8b8ea9814ca","Hrafnkell Haraldsson","2016-10-30T07:41:00.000+02:00","US",0,"bias"
"2502bff315e088cc168d4ca962c6b397a67ce9d6","Jason Easley","2016-10-30T18:24:32.083+02:00","US",0,"bias"
"eead7e3d81b9f5a358edd3cf5f903513843e69f7","Jason Easley","2016-10-30T18:24:32.286+02:00","US",0,"bias"
"b6fe77ce403022c1f7c46f8af557d25984a51154","Robert Franek","2016-10-30T18:24:32.363+02:00","US",881,"bias"
"e9b73a19d48d5684e917a700ac63dc7cdf35550e","Jason Easley","2016-10-30T09:09:00.000+02:00","US",0,"bias"
"5fe76ede82363337a089c485c00df641106907af","Jason Easley","2016-10-30T23:43:27.358+02:00","US",0,"bias"
"2037ca03d06791b29dcb228b882e6e48fde8e238","Jason Easley","2016-10-30T23:43:36.380+02:00","US",0,"bias"
"2f92e1f00d40c07d28796c767772578ede042382","Adalia Woodbury","2016-10-30T23:43:47.552+02:00","US",821,"bias"
"d848d98c0a1204020668ed3a9fdb576946dbb95c","Jason Easley","2016-10-31T01:27:53.964+02:00","US",0,"bias"
"f0a355c588c85dc1a559be96baf8ee2064ae1f4e","Sarah Jones","2016-10-31T03:32:38.003+02:00","US",0,"bias"
"2d5c5bf844a8963ff715c99af969c8147c416478","Jason Easley","2016-10-31T03:32:38.280+02:00","US",0,"bias"
"4b680577ad2fab93c2646891015728b46962bdab","Rmuse","2016-10-31T04:57:17.511+02:00","US",0,"bias"
"3dc38353263d14d4ec8a84352c939ba590001d2c","Adalia Woodbury","2016-10-31T05:57:56.791+02:00","US",167,"bias"
"6e7da8386c68884ef51d3c0622a612d93f20a3cb","Hrafnkell Haraldsson","2016-10-31T14:16:16.345+02:00","US",0,"bias"
"c59ef3dfc41908c8aabe6a396b6860f6ae82fef1","Rmuse","2016-10-31T16:14:26.321+02:00","US",667,"bias"
"ff5d3a640e4f2ca2ab003497e704d1caf5d9cef8","Hrafnkell Haraldsson","2016-10-31T16:14:26.660+02:00","US",204,"bias"
"80335127c2fdaa7d690c4f8d7287888f9b72bb2e","Sarah Jones","2016-10-31T17:05:27.146+02:00","US",805,"bias"
"a8cb195dfd434579bce2986c671424a5e1cc4857","Hrafnkell Haraldsson","2016-10-31T18:27:33.972+02:00","US",0,"bias"
"95973f630030b91c1aea2d941521bdb7fdad223c","Jason Easley","2016-10-31T18:59:17.625+02:00","US",0,"bias"
"fef8c5c8ac92ddc547cff662d0a6e6da88c40d11","Sean Colarossi","2016-11-01T02:04:28.309+02:00","US",492,"bias"
"b61178b927dd6c3717025b8719bcd4a1d1e67147","Jason Easley","2016-11-01T02:04:36.373+02:00","US",0,"bias"
"a07153627bbe6478fdff881737915fe941efd506","Jason Easley","2016-11-01T02:04:45.448+02:00","US",0,"bias"
"fa3ca5bbda2fc5bd39f060a16c4d8a1c857c41f0","Jason Easley","2016-11-01T01:42:00.000+02:00","US",0,"bias"
"998bab06aaf9ffa34b3feefe39182bc3dcc977af","Sean Colarossi","2016-11-01T02:56:53.827+02:00","US",0,"bias"
"a4b2c0afeef1cab15d1b7fc633908548947ef4c3","Sean Colarossi","2016-11-01T04:00:05.593+02:00","US",944,"bias"
"367dc266164d1dbd428cab0d4274f8bc32e279ef","Sarah Jones","2016-11-01T06:37:27.920+02:00","US",0,"bias"
"a8297075a0e6f34006abfdf4dfb68764eb248ade","Hrafnkell Haraldsson","2016-11-01T14:12:25.988+02:00","US",0,"bias"
"44225bfcf0b8acdae9a647db9f88af2909175e1e","Rmuse","2016-11-01T16:06:37.902+02:00","US",0,"bias"
"b6ca5fe5b5b814eda41b9d379b2f96f4ed1917f1","Hrafnkell Haraldsson","2016-11-01T16:06:39.400+02:00","US",0,"bias"
"52fc8f910ed2a40681c9e4574a9751e45ef8c94c","Jason Easley","2016-11-01T17:24:02.359+02:00","US",0,"bias"
"344438f02ca790d393cec114d8a58f37a1108ddf","Sarah Jones","2016-11-01T17:55:04.779+02:00","US",0,"bias"
"46f2c17697869ead8dc64fb6519ff139691391e7","Sarah Jones","2016-11-01T19:36:08.681+02:00","US",0,"bias"
"93fd48c101f000640be292ad926cc06bc472e74a","Jason Easley","2016-11-01T20:41:22.161+02:00","US",0,"bias"
"d47c45fa7b53d60d664f277082ad3e89516f8cb0","Jason Easley","2016-11-01T22:20:57.503+02:00","US",0,"bias"
"7539c1809efc008a142f6a1568e28e03b023b017","Jason Easley","2016-11-02T00:13:44.944+02:00","US",0,"bias"
"ceec17c12a16e7e2673f612f416de618d51de08a","Hrafnkell Haraldsson","2016-11-02T03:03:33.129+02:00","US",0,"bias"
"4daaebe24cfb83f74a6f481e3439ac693e97833c","Jason Easley","2016-11-02T03:51:01.264+02:00","US",0,"bias"
"87723b7a1d6fce3c201594c611adcc9dcc2cf64d","Jason Easley","2016-11-02T06:07:14.644+02:00","US",0,"bias"
"75ceadc9cee869c1d5792fff63343f9b139be18d","Sarah Jones","2016-11-02T16:40:48.502+02:00","US",0,"bias"
"0290223c36946d9500c3b612bee6a19810bea7d2","Hrafnkell Haraldsson","2016-11-02T16:41:13.153+02:00","US",0,"bias"
"01becb45863e5a369afa6792747369d610177b09","","2016-10-26T22:24:41.675+03:00","",0,"bs"
"9a6e5e40e2857ba9c5532b5783632bdd8838aa70","","2016-10-26T22:33:44.969+03:00","",0,"bs"
"c9b2a2c5f461a9f41469ba4f2d9aec6d56ef5622","","2016-10-27T11:56:09.358+03:00","",0,"bs"
"e3e62555217054be27b267ecf633c06b6cbf9a7e","","2016-10-27T13:02:22.844+03:00","",0,"bs"
"bea43cb74d5dd8c6ccefc0392f4ec4bab10ad933","","2016-10-27T16:29:35.447+03:00","",0,"bs"
"a6f59264722e04044acda7b31eebd19d14d4b4c0","","2016-10-27T16:46:53.757+03:00","",0,"bs"
"2c8dedff8dc45ff4a81af35f9e0904484f05085f","","2016-10-27T18:25:15.759+03:00","",0,"bs"
"3ac2950d02d2bf3659cc9d2d1e94a0df255754ef","","2016-10-27T18:25:15.936+03:00","",0,"bs"
"9b0623b5edcff16fe6931ac208b83124ab389bf2","","2016-10-27T19:08:02.943+03:00","",0,"bs"
"b49533440ecd6b0fc77a58f8c5c67a25f7459b07","","2016-10-27T19:08:03.149+03:00","",0,"bs"
"4bc414f946602b535b786472fe8744be55d5ea90","","2016-10-28T13:42:19.195+03:00","",0,"bs"
"a8cd417f5af94e52975787b542a47c7cb74e5628","","2016-10-28T16:23:12.433+03:00","",0,"bs"
"70ee122fe59b90a7ea662d62a83099184900b27e","","2016-10-28T17:37:35.572+03:00","RU",0,"bs"
"f7eeecdb59572f7af29da6c52d63ad27a34e1237","","2016-10-28T18:15:00.191+03:00","",0,"bs"
"4c310bb18049a25dcdb9516afa1165dd7e52093d","","2016-10-28T18:46:06.553+03:00","",0,"bs"
"c5712882f4a16350b17062516e491b8dcc4dba6d","","2016-10-28T20:21:48.515+03:00","",0,"bs"
"1e96a7bdaacc159f030ceb984de7392982a9a623","","2016-10-28T23:46:30.857+03:00","RU",0,"bs"
"97673d3b30705b8c684f4513e4bc1e3756a145ef","","2016-10-30T22:54:12.717+02:00","",0,"bs"
"f3588bcdcf271db9cb351ffadd0abc5cdf909396","","2016-10-30T23:02:56.659+02:00","",0,"bs"
"c15297cff6d679c078c40844cb302c8265be3433","","2016-10-31T12:06:52.944+02:00","",0,"bs"
"da5002b5c2f6fdda82a02bb463ed38e964909d0c","","2016-10-31T12:23:39.670+02:00","",0,"bs"
"38af5aab9be5c43a67293adc94bac0dfefd85f2b","","2016-10-31T13:07:44.984+02:00","",0,"bs"
"37ff40cbedd76a04eccb4468d0b34ff9a7f9a308","","2016-10-31T13:44:26.325+02:00","",0,"bs"
"e01e1e37a399d8d6cade43d5fb418ba0d98e5141","","2016-10-31T16:15:26.325+02:00","",0,"bs"
"bb357ffaad91566a948b7b8904462fdb7af4e74b","","2016-10-31T18:00:33.232+02:00","",0,"bs"
"da6414f9d24a6e46b74c15e73497a646642d8bc4","","2016-10-31T18:00:33.421+02:00","",0,"bs"
"e3d897776d95c7e3ee843d225069eded08b66307","","2016-10-31T18:05:51.576+02:00","RU",0,"bs"
"c66ab4b241ec3cfaae89335ca93246607bd006ad","","2016-10-31T18:18:21.795+02:00","",0,"bs"
"cab42dfbc7f70ca950816b60bc737cbe40bdf8a9","","2016-10-31T19:00:58.844+02:00","RU",0,"bs"
"d1d025966cc61abf30c121c9285575b7f3501770","","2016-10-31T22:35:54.166+02:00","",0,"bs"
"102fd8d66e09434b5b54d16a605b772bc8acb375","","2016-11-01T11:15:53.314+02:00","RU",0,"bs"
"0ceed7b58df866f0488f97e11c0853ea7080c99e","","2016-11-01T11:15:54.069+02:00","RU",0,"bs"
"478e59cc7a225d32a8e2cf968d25ed8efd39d939","","2016-11-01T14:04:49.640+02:00","",0,"bs"
"8d16b5e85d12184a121931b9c3145efbb4bbb70a","","2016-11-01T14:04:50.439+02:00","",0,"bs"
"5f6d9f6184800d93fabcbce65b961a84afc1ecb0","","2016-11-01T14:04:50.611+02:00","",0,"bs"
"17ce4ec947640237cad89e4a357fe2e04937c224","","2016-11-01T15:48:46.021+02:00","",0,"bs"
"d52db32de73c552fee2c750d4c0c50f4439e572a","","2016-11-01T16:42:30.127+02:00","",0,"bs"
"ed8ed9f9d6a0657ed93a41d2c268b53a3a97e161","","2016-11-01T17:31:58.609+02:00","",0,"bs"
"80eb341e0af7a79249bafd4df3d783e9b91e5ed9","","2016-11-01T18:41:52.316+02:00","",0,"bs"
"b35286a8c8810c85b25687703876897511fbc533","","2016-11-01T19:30:32.925+02:00","",0,"bs"
"132098022fc1dcd834901068863956463233140e","","2016-11-02T00:37:50.447+02:00","RU",0,"bs"
"1353b2253d4b252858f2bd89a76f3f3a3bb170ee","","2016-11-02T10:20:39.583+02:00","",0,"bs"
"341b1d591d757faa10d7f9d60d6d91ac99634542","","2016-11-02T10:57:57.364+02:00","",0,"bs"
"7046a4321774d0307a7a13200beefb8089c629ab","","2016-11-02T12:41:30.320+02:00","",0,"bs"
"8d9e72222d71e3070512e954cd7d442b0d62a3e2","","2016-11-02T12:41:30.758+02:00","",0,"bs"
"debeaad56cbbbe9ea3e5fd8c0ed8c8517835a069","","2016-11-02T13:30:49.171+02:00","",0,"bs"
"b1021cc2ad2cd031185be72e7ee2f578ac25b77f","","2016-11-02T14:30:02.446+02:00","",0,"bs"
"aa32873113d32534e43be4b34ebb05c603398a88","","2016-11-02T14:37:52.177+02:00","",0,"bs"
"99f5a0131bfc08800a0416ad4618b45133ef74f4","","2016-11-02T15:44:29.190+02:00","",0,"bs"
"d8648ab457e428e4905602184058fb3efb45e5e3","","2016-11-02T16:56:30.400+02:00","RU",0,"bs"
"0b0b475826c590c83ad62d94266cfc056e60aa1b","","2016-11-02T19:17:33.488+02:00","",0,"bs"
"efdea5f2b0914a27e3bdcd074654d441cfe87fd5","","2016-11-03T12:06:36.659+02:00","",0,"bs"
"1ade38e4cb38901149ffcc04d953c632c94c0a64","","2016-11-03T12:06:36.763+02:00","",0,"bs"
"264434cf909f527d53e5a8b01a4728b785e65087","","2016-11-03T15:36:15.259+02:00","",0,"bs"
"d6feb83a4363f656fdb6f4ea5503c20884105c9b","","2016-11-03T15:36:21.062+02:00","",0,"bs"
"b6d341f5c5d802659f1bc129130732e8817c1bfc","","2016-11-03T15:36:23.809+02:00","",0,"bs"
"08330b7312e1af12b94bbd5eb2e3ec6ac49cbfbb","","2016-11-03T16:11:09.981+02:00","",0,"bs"
"be0105ffef78ac64e6a0fe5e5714c3126f5c7f13","","2016-11-03T18:53:18.056+02:00","",0,"bs"
"1ca193c43fb22d52dffe5d9cd188010c897b9b8b","","2016-11-05T01:10:03.386+02:00","",0,"bs"
"0d56f6b09b61a7b4faa0f70e8c3715abae256f16","","2016-11-07T00:01:36.970+02:00","",0,"bs"
"a4cd4b9258baeb0a9227052c57cd38edd5620bbd","","2016-11-07T01:05:41.276+02:00","RU",0,"bs"
"83bcb34083b319647683103d5fd9c6b4638aefbb","","2016-11-07T01:21:46.981+02:00","",0,"bs"
"f0e8a5d4cd9709cf45f2258abe72612b086e2a83","","2016-11-07T13:42:25.790+02:00","",0,"bs"
"08d72300b1a79f9b15eeac1386299660a5ede115","","2016-11-07T13:42:31.889+02:00","",0,"bs"
"ce63978cee4d9e4790c84ef3f9c6bfe558ac2e4f","","2016-11-07T13:47:24.663+02:00","",0,"bs"
"dbc7312d9b8e98b28188787a3fedaf010a427db9","","2016-11-07T17:10:48.627+02:00","",0,"bs"
"c19c6dcdc1a385e07b3ce913730160aeb983df49","","2016-11-07T17:02:00.000+02:00","",0,"bs"
"3ab66021dce397b6e16dadf12da449ccbbc3572b","","2016-11-07T17:18:42.698+02:00","",0,"bs"
"01056d0a66c2798ae0b56239f521310458333225","","2016-11-07T17:56:23.728+02:00","",0,"bs"
"db856a05a72636bb3f447b609c46599939fb669e","","2016-11-07T18:29:14.772+02:00","",0,"bs"
"d2dbcd9793e68858fc9eee8f0b33749a51891995","","2016-11-07T18:29:15.387+02:00","",0,"bs"
"c0914fd620d9684a73995978555a19f2ec5ee2a5","","2016-11-07T18:53:51.480+02:00","",0,"bs"
"de517346f85c8bc5e772b76befef05f3348b602c","","2016-11-07T22:14:55.700+02:00","",0,"bs"
"3d01bb38f524ed2ef8373c8d90cd6232936724cc","","2016-11-07T22:41:58.050+02:00","",0,"bs"
"ad8dfec9b32a252634606bacfb57457675379ebe","","2016-11-08T00:52:32.314+02:00","",0,"bs"
"4c934907a5c6df96048ac019cd6da9b767b33bf6","","2016-11-08T12:33:58.026+02:00","",0,"bs"
"2cef8ba00dc8a8fb8f0c545d11228daee826c67f","","2016-11-08T14:16:08.264+02:00","",0,"bs"
"4648dc33d4fcedf7ec8eacb50526f4ab0b916d3d","","2016-11-08T14:58:13.832+02:00","RU",0,"bs"
"4dc4061b1e61b03f10bc88a892eebc7d96a43726","","2016-11-08T16:46:29.669+02:00","",0,"bs"
"e01a818f58824ce3551409d169f6dee46d7d1dbb","","2016-11-08T17:02:08.419+02:00","",0,"bs"
"1fda13f3d996fbeb525adeb11ee97e29d29ac1ca","","2016-11-08T18:14:04.592+02:00","",0,"bs"
"e3f5621a446983fe66bd5a9430e6c0ccdf9c0d89","","2016-11-08T18:14:04.611+02:00","",0,"bs"
"af0e7b34b0c8c9e4d95279812f745e6d81d12f62","","2016-11-08T18:14:04.619+02:00","",0,"bs"
"0ab8e53c58e771e69171cfcef1433649f412a4dc","","2016-11-08T21:02:32.529+02:00","RU",0,"bs"
"aad30c8ba87d875c75cd37ec482e697cc7f34028","","2016-11-08T22:22:17.563+02:00","",0,"bs"
"f12404d31305ec857ed4802d078ac098cd2cf747","","2016-11-09T08:33:58.852+02:00","",0,"bs"
"a1d7ee7482c9ec91179db9b9dd1160a42f833227","","2016-11-09T08:45:28.054+02:00","",0,"bs"
"5fc792dfd5dada92a1f1a771f4b3b99c6bfd1bf0","","2016-11-09T11:02:40.872+02:00","",0,"bs"
"3f366637b3c6d2735509db011cb6cbc0a16c5a8d","","2016-11-09T11:02:41.121+02:00","",0,"bs"
"4145e16f6c42bad5a2cbeda0ec9070ea89875aba","","2016-11-09T11:02:41.284+02:00","",0,"bs"
"badbf37c2af339a17bde5c8ec7343591a617c3ce","","2016-11-09T11:27:33.782+02:00","",0,"bs"
"c94289b5bf9e9a9864ce673bce709c67d309e52b","","2016-11-09T11:52:19.396+02:00","",0,"bs"
"a83c1379ca9bc850c13083751b68086838ce2f1f","","2016-11-09T13:26:19.395+02:00","RU",0,"bs"
"6cba7c82d5a6b78ac6a6507a33e92dedeb9d2600","","2016-11-09T17:00:16.653+02:00","",0,"bs"
"88dc7b471b1aa36461f9d7f6319b0ca45e126ffc","","2016-11-09T17:32:53.389+02:00","",0,"bs"
"d3559d23a7404949ee408bcd48b57bb03f1c9bdc","","2016-11-09T18:41:50.354+02:00","",0,"bs"
"cd19501777f4f8197e2205455cdb2202796b3782","","2016-11-09T18:55:03.804+02:00","",0,"bs"
"1a97489e0c69f070b22052a6bb22ebae27c64635","","2016-11-10T10:37:10.110+02:00","",0,"bs"
"b90ef75386f434d8b9c7f0d101732d3ea4aedb8c","","2016-11-10T10:37:10.294+02:00","",0,"bs"
"4ba67ccf66f30090e8396898aecf1e509f9fcd01","","2016-11-10T12:58:43.980+02:00","",0,"bs"
"eeb890547e868a86dbb07078de8813ab64827c82","Prepper Website","2016-11-12T06:47:38.100+02:00","",0,"bs"
"0c802e3fcd2072f921def28763ea716a3f3870ca","Todd - Prepper Website","2016-11-14T10:19:32.020+02:00","",0,"bs"
"e9afeb25c556540c9155d03785ec2e5b6903e636","Prepper Website","2016-11-18T08:11:44.381+02:00","",0,"bs"
"5f31cfc66e9f72054728b3d4a2bf2039714d1d0a","","2016-10-29T22:15:52.869+03:00","GB",0,"bs"
"2ada757377cdc1a96578932d67b3b6cf19a87910","","2016-11-10T22:40:00.000+02:00","GB",0,"bs"
"25d9a570e855db07cf61b20bd696c8cf924d7368","","2016-10-26T22:42:21.482+03:00","US",0,"conspiracy"
"6c2a5f95a9a14e50f7210a95be50d2dcd19140ce","","2016-10-26T22:42:27.394+03:00","US",0,"conspiracy"
"ebaf159a5c4c8665bcc46c854c583e9277c5bc80","","2016-10-26T22:58:49.752+03:00","US",0,"conspiracy"
"56da1576bf4217824a4f65c7aa4338b8318015bc","admin","2016-10-26T22:52:00.000+03:00","US",0,"conspiracy"
"cd30fd0373cc76e214fbe747b4e1f2ef338ea86b","admin","2016-10-26T22:41:00.000+03:00","US",0,"conspiracy"
"8760fe8dcd6fcc6496f10c157ac9db070add0e23","admin","2016-10-26T22:31:00.000+03:00","US",0,"conspiracy"
"c39d635774886884c6f978d3cdb58dcbdba90597","admin","2016-10-26T22:30:00.000+03:00","US",0,"conspiracy"
"3e23d91dbbba0d6948bd4f1484924c54635069cf","admin","2016-10-26T20:36:00.000+03:00","US",0,"conspiracy"
"2cd21af75b86addca42d6b5f7fd9227e5325ad92","admin","2016-10-26T20:35:00.000+03:00","US",0,"conspiracy"
"a5f5ec98c5fd7237b079614e986a19fde3fc1400","admin","2016-10-26T20:33:00.000+03:00","US",0,"conspiracy"
"2daf966d8e023ebcce6d5a37dcea89b0992c9aea","admin","2016-10-26T19:30:00.000+03:00","US",0,"conspiracy"
"fd9be53435d0dfa2f6fb94f5f215dc1f2a6a53e9","admin","2016-10-26T19:21:00.000+03:00","US",0,"conspiracy"
"ef1267e70faa01155528a460db096f551c37a35e","admin","2016-10-26T19:20:00.000+03:00","US",0,"conspiracy"
"dbb5c644c258d96b1a9688b00168dae903ef91ed","admin","2016-10-26T19:14:00.000+03:00","US",0,"conspiracy"
"9927f27c25cc65a9c5124ad2876285e51a53f0e7","admin","2016-10-26T19:13:00.000+03:00","US",0,"conspiracy"
"f65cf9cfa9e1476273f228834427d42e8d0902a5","admin","2016-10-26T19:12:00.000+03:00","US",0,"conspiracy"
"2ee2ec49efd4c04ffafa3910c6643e2f49b31d73","admin","2016-10-26T19:09:00.000+03:00","US",0,"conspiracy"
"8f65e0455d680fd51235a611470653d268b77003","admin","2016-10-26T19:07:00.000+03:00","US",0,"conspiracy"
"b66f575fac4b0886e33d3eb773658b8098857d28","admin","2016-10-26T19:05:00.000+03:00","US",0,"conspiracy"
"eb1b9a7c2ff76a611e2d08e0701224ed4bceb911","admin","2016-10-26T19:03:00.000+03:00","US",0,"conspiracy"
"5eb2e3e0b166288dfa53f2a3e6c29000153bfd61","","2016-10-26T23:45:49.219+03:00","US",0,"conspiracy"
"880ddbedfbb92bf040fcb0944c7d488f94b4db97","admin","2016-10-27T00:23:42.844+03:00","US",0,"conspiracy"
"9405ee9f1c522c0649dc2fd82be2f16b9fb7a2b3","","2016-10-27T00:31:27.018+03:00","US",0,"conspiracy"
"f764f6f041d15f3d155e190c9faa2af65f436810","admin","2016-10-26T19:18:00.000+03:00","US",0,"conspiracy"
"7efa0f58a2b818d88cd0e7a94d19d39e4c587700","","2016-10-27T01:27:23.314+03:00","US",0,"conspiracy"
"91a94fd9fbb6e05acb0e03d1cef2a7a8d44a6d74","","2016-10-27T03:35:53.744+03:00","US",0,"conspiracy"
"fb71126184c2ccdb817abed5e108621bf4fadc8e","","2016-10-27T03:35:53.956+03:00","US",0,"conspiracy"
"897961682b7f3ac5e64fbf5c3e089394998d9858","","2016-10-27T03:46:38.828+03:00","US",0,"conspiracy"
"2df9cdb4b725aff463fe4ac1f639750b89845427","","2016-10-27T03:46:39.084+03:00","US",0,"conspiracy"
"4104f112df37010c1416cb8bd8a7b2f168558d62","","2016-10-27T03:46:39.114+03:00","US",0,"conspiracy"
